t,xcm,xcm_unwrapped,A,Iuv_global,Iuv_local
3.600000000000000089e+00,1.467251222618910766e+01,3.640347251222611521e+04,6.488038406860490159e-01,5.803622977838945179e-02,5.803622977838947261e-02
3.607500000000000373e+00,1.542675109810208767e+01,3.648402675109802658e+04,6.495713394775928240e-01,5.803736593520412990e-02,5.803736593520411602e-02
3.615000000000000213e+00,1.618127466269437420e+01,3.656458127466262522e+04,6.504877129301041006e-01,5.803975322453423097e-02,5.803975322453424485e-02
3.622500000000000497e+00,1.693622889186981695e+01,3.664513622889180260e+04,6.511930130389460558e-01,5.804297293574337685e-02,5.804297293574338379e-02
3.630000000000000338e+00,1.769145515972299165e+01,3.672569145515965647e+04,6.520546038623925567e-01,5.804746200156866293e-02,5.804746200156866293e-02
3.637500000000000178e+00,1.844708666620308435e+01,3.680624708666613878e+04,6.527466005657038828e-01,5.805290466121356546e-02,5.805290466121355158e-02
3.645000000000000462e+00,1.920298119606912124e+01,3.688680298119600775e+04,6.534928649494347042e-01,5.805964119032622911e-02,5.805964119032623605e-02
3.652500000000000302e+00,1.995924867656913548e+01,3.696735924867651192e+04,6.541702219221098291e-01,5.806742306258944747e-02,5.806742306258946135e-02
3.660000000000000142e+00,2.071578185864770560e+01,3.704791578185859544e+04,6.547913309262547443e-01,5.807644375272739273e-02,5.807644375272739967e-02
3.667500000000000426e+00,2.147263115507054110e+01,3.712847263115501846e+04,6.554524749233684444e-01,5.808675012716106589e-02,5.808675012716108671e-02
3.675000000000000266e+00,2.222976196727057641e+01,3.720902976196722011e+04,6.559395107233718658e-01,5.809813280163226429e-02,5.809813280163226429e-02
3.682500000000000107e+00,2.298714423631377812e+01,3.728958714423626952e+04,6.565827226123106541e-01,5.811104412172277828e-02,5.811104412172277828e-02
3.690000000000000391e+00,2.374482540328461866e+01,3.737014482540324389e+04,6.570308160895473870e-01,5.812485757034357298e-02,5.812485757034355216e-02
3.697500000000000231e+00,2.450269606068206940e+01,3.745070269606064539e+04,6.575512745053815333e-01,5.814035322932704225e-02,5.814035322932703531e-02
3.705000000000000515e+00,2.526086845244114798e+01,3.753126086845240206e+04,6.579808942704088448e-01,5.815671467000318312e-02,5.815671467000320394e-02
3.712500000000000355e+00,2.601916994416343343e+01,3.761181916994413041e+04,6.583495498126110679e-01,5.817481333534117727e-02,5.817481333534119115e-02
3.720000000000000195e+00,2.677777308180382931e+01,3.769237777308177465e+04,6.587586300368682979e-01,5.819374023339472790e-02,5.819374023339470708e-02
3.727500000000000480e+00,2.753644378909263324e+01,3.777293644378906174e+04,6.589773820970207252e-01,5.821446046387995787e-02,5.821446046387995787e-02
3.735000000000000320e+00,2.829536969743085706e+01,3.785349536969740439e+04,6.593568210046717448e-01,5.823607978304447264e-02,5.823607978304447264e-02
3.742500000000000160e+00,2.905440264980983756e+01,3.793405440264978824e+04,6.595532848476816090e-01,5.825922005454987895e-02,5.825922005454989283e-02
3.750000000000000444e+00,2.981359561103451483e+01,3.801461359561101563e+04,6.597696820066603074e-01,5.828345413660434432e-02,5.828345413660434432e-02
3.757500000000000284e+00,3.057293220469381012e+01,3.809517293220468127e+04,6.599418628613094029e-01,5.830888006655991079e-02,5.830888006655991079e-02
3.765000000000000124e+00,3.133231568397680888e+01,3.817573231568396295e+04,6.599929101390108466e-01,5.833573330989317435e-02,5.833573330989317435e-02
3.772500000000000409e+00,3.209186870247612688e+01,3.825629186870246485e+04,6.601390577081364119e-01,5.836339518496634626e-02,5.836339518496633239e-02
3.780000000000000249e+00,3.285138157802495584e+01,3.833685138157801703e+04,6.600954572254065233e-01,5.839275149092961609e-02,5.839275149092961609e-02
3.787500000000000089e+00,3.361102652241748956e+01,3.841741102652241534e+04,6.601423506406686181e-01,5.842272598129867600e-02,5.842272598129868294e-02
3.795000000000000373e+00,3.437067858681916022e+01,3.849797067858681839e+04,6.600703252744712923e-01,5.845409221568877850e-02,5.845409221568879932e-02
3.802500000000000213e+00,3.513033665448207188e+01,3.857853033665448311e+04,6.599507472618418857e-01,5.848635406850314494e-02,5.848635406850313107e-02
3.810000000000000497e+00,3.589004896626033769e+01,3.865909004896626720e+04,6.598488643547808508e-01,5.851951568947080795e-02,5.851951568947080795e-02
3.817500000000000338e+00,3.664963503795314637e+01,3.873964963503796025e+04,6.595647317211639216e-01,5.855396994648771891e-02,5.855396994648771197e-02
3.825000000000000178e+00,3.740925553324011332e+01,3.882020925553324923e+04,6.594318255078445157e-01,5.858897363261977853e-02,5.858897363261977853e-02
3.832500000000000462e+00,3.816880154359025568e+01,3.890076880154360697e+04,6.591048405517521136e-01,5.862500811213887386e-02,5.862500811213887386e-02
3.840000000000000302e+00,3.892825591300032784e+01,3.898132825591301662e+04,6.588213455239446681e-01,5.866169823717449355e-02,5.866169823717447968e-02
3.847500000000000142e+00,3.968765502524714606e+01,3.906188765502526803e+04,6.584603810892799558e-01,5.869915270391692919e-02,5.869915270391692919e-02
3.855000000000000426e+00,4.044686824346798204e+01,3.914244686824348901e+04,6.580208388450057289e-01,5.873741345625922705e-02,5.873741345625922705e-02
3.862500000000000266e+00,4.120599463048540656e+01,3.922300599463051185e+04,6.576248851723784927e-01,5.877610274133576729e-02,5.877610274133579504e-02
3.870000000000000107e+00,4.196498231233617560e+01,3.930356498231236037e+04,6.570348709198485793e-01,5.881536439026751467e-02,5.881536439026752855e-02
3.877500000000000391e+00,4.272375261252491185e+01,3.938412375261255511e+04,6.566030557420352576e-01,5.885508698542664396e-02,5.885508698542665090e-02
3.885000000000000231e+00,4.348237038128564080e+01,3.946468237038132065e+04,6.559677015813428769e-01,5.889529036382395305e-02,5.889529036382395305e-02
3.892500000000000515e+00,4.424075845515022110e+01,3.954524075845518382e+04,6.554005492824629409e-01,5.893575464536570524e-02,5.893575464536572606e-02
3.900000000000000355e+00,4.499892427214933122e+01,3.962579892427218874e+04,6.547251031968128743e-01,5.897650651471047362e-02,5.897650651471047362e-02
3.907500000000000195e+00,4.575689744377736901e+01,3.970635689744381671e+04,6.540238163007549010e-01,5.901734346446182999e-02,5.901734346446183693e-02
3.915000000000000480e+00,4.651451968527414493e+01,3.978691451968532056e+04,6.533070731208874271e-01,5.905844048124685858e-02,5.905844048124685858e-02
3.922500000000000320e+00,4.727190493234814994e+01,3.986747190493239759e+04,6.524799360949202764e-01,5.909966762441559718e-02,5.909966762441558330e-02
3.930000000000000160e+00,4.802902012469692750e+01,3.994802902012474806e+04,6.517205903760621144e-01,5.914061520179373505e-02,5.914061520179372117e-02
3.937500000000000444e+00,4.878577525776658774e+01,4.002858577525782312e+04,6.507764490951442049e-01,5.918168576247768986e-02,5.918168576247767598e-02
3.945000000000000284e+00,4.954225623167524617e+01,4.010914225623173115e+04,6.499730172587507848e-01,5.922246101784921918e-02,5.922246101784921224e-02
3.952500000000000124e+00,5.029833782551012433e+01,4.018969833782556816e+04,6.489453303456199640e-01,5.926308439124358673e-02,5.926308439124358673e-02
3.960000000000000409e+00,5.105408003802953232e+01,4.027025408003809571e+04,6.480719286752751884e-01,5.930344796768047266e-02,5.930344796768049348e-02
3.967500000000000249e+00,5.180948426156264475e+01,4.035080948426162649e+04,6.469926251855766530e-01,5.934328964924558830e-02,5.934328964924558830e-02
3.975000000000000533e+00,5.256442760264608438e+01,4.043136442760271166e+04,6.460249454681750159e-01,5.938284981772888604e-02,5.938284981772887910e-02
3.982500000000000373e+00,5.331901025237115732e+01,4.051191901025244442e+04,6.448913399394031742e-01,5.942194537689025197e-02,5.942194537689025197e-02
3.990000000000000213e+00,5.407315985955650461e+01,4.059247315985963360e+04,6.438395736464496144e-01,5.946035338426081812e-02,5.946035338426081812e-02
3.997500000000000497e+00,5.482686525869574723e+01,4.067302686525876925e+04,6.426485186936690130e-01,5.949830728154171383e-02,5.949830728154171383e-02
4.004999999999999893e+00,5.558018301019927776e+01,4.075358018301027914e+04,6.415230510138113518e-01,5.953535855982279579e-02,5.953535855982280273e-02
4.012500000000000178e+00,5.633294666117073746e+01,4.083413294666125148e+04,6.402708598381356975e-01,5.957193960077244305e-02,5.957193960077242917e-02
4.020000000000000462e+00,5.708530042001520144e+01,4.091468530042010389e+04,6.390822023287526799e-01,5.960766132849544541e-02,5.960766132849544541e-02
4.027500000000000746e+00,5.783714225603144143e+01,4.099523714225611911e+04,6.377645752726249784e-01,5.964256876072906305e-02,5.964256876072906305e-02
4.035000000000000142e+00,5.858849852907207634e+01,4.107578849852916028e+04,6.365233038567530421e-01,5.967655392405993298e-02,5.967655392405993298e-02
4.042500000000000426e+00,5.933937780769264236e+01,4.115633937780778797e+04,6.351352609831203422e-01,5.970961982643872151e-02,5.970961982643872845e-02
4.050000000000000711e+00,6.008968248042658189e+01,4.123688968248052697e+04,6.338519580177547352e-01,5.974174333123053598e-02,5.974174333123053598e-02
4.057500000000000107e+00,6.083951606096307074e+01,4.131743951606106566e+04,6.323877800182889919e-01,5.977288006685866489e-02,5.977288006685865795e-02
4.065000000000000391e+00,6.158875236723456226e+01,4.139798875236733875e+04,6.310729788211164593e-01,5.980305684949926981e-02,5.980305684949926287e-02
4.072500000000000675e+00,6.233748779775564941e+01,4.147853748779786110e+04,6.295273933816668555e-01,5.983204043358860552e-02,5.983204043358858470e-02
4.080000000000000071e+00,6.308565183051370440e+01,4.155908565183062456e+04,6.281902889428223613e-01,5.986005292589438587e-02,5.986005292589437199e-02
4.087500000000000355e+00,6.383326043701502073e+01,4.163963326043712732e+04,6.266305179861009211e-01,5.988674636293465220e-02,5.988674636293463138e-02
4.095000000000000639e+00,6.458031779996957766e+01,4.172018031780008459e+04,6.252068296546641202e-01,5.991243938924410706e-02,5.991243938924407236e-02
4.102500000000000036e+00,6.532675592421796296e+01,4.180072675592433370e+04,6.236433058246498851e-01,5.993691429674130600e-02,5.993691429674131294e-02
4.110000000000000320e+00,6.607268673552697180e+01,4.188127268673564686e+04,6.221244853657578178e-01,5.996004328653882498e-02,5.996004328653882498e-02
4.117500000000000604e+00,6.681791948818671756e+01,4.196181791948831233e+04,6.205674523843344170e-01,5.998232596719169779e-02,5.998232596719167697e-02
4.125000000000000000e+00,6.756267633929755334e+01,4.204236267633942771e+04,6.189440252632470996e-01,6.000288600589619159e-02,6.000288600589619159e-02
4.132500000000000284e+00,6.830671628296740039e+01,4.212290671628309792e+04,6.174034703955566528e-01,6.002275193399573411e-02,6.002275193399575492e-02
4.140000000000000568e+00,6.905026274077428639e+01,4.220345026274090924e+04,6.156650653912291160e-01,6.004081944910955732e-02,6.004081944910955732e-02
4.147499999999999964e+00,6.979310839978759873e+01,4.228399310839992540e+04,6.141506430193472976e-01,6.005811950287108514e-02,6.005811950287106432e-02
4.155000000000000249e+00,7.053542825713087439e+01,4.236453542825726618e+04,6.124383470555838649e-01,6.007373605847635134e-02,6.007373605847635134e-02
4.162500000000000533e+00,7.127705976961169654e+01,4.244507705976975558e+04,6.108070014251849589e-01,6.008844656493952247e-02,6.008844656493953634e-02
4.169999999999999929e+00,7.201815883053254197e+01,4.252561815883067902e+04,6.091380926369486248e-01,6.010149390872911168e-02,6.010149390872912556e-02
4.177500000000000213e+00,7.275855018569268395e+01,4.260615855018584261e+04,6.073693328202438568e-01,6.011371750063176922e-02,6.011371750063177616e-02
4.185000000000000497e+00,7.349842696281534415e+01,4.268669842696296837e+04,6.057528675158218023e-01,6.012419722840303682e-02,6.012419722840303682e-02
4.192500000000000782e+00,7.423757994294109608e+01,4.276723757994309562e+04,6.039505402921222510e-01,6.013383676835256514e-02,6.013383676835256514e-02
4.200000000000000178e+00,7.497621975972838015e+01,4.284777621975988586e+04,6.022776302975944018e-01,6.014188020473013041e-02,6.014188020473018592e-02
4.207500000000000462e+00,7.571412564911862830e+01,4.292831412564927450e+04,6.005451472957666903e-01,6.014902085865361792e-02,6.014902085865363179e-02
4.215000000000000746e+00,7.645151415919893623e+01,4.300885151415935979e+04,5.987061109430462658e-01,6.015459829997540919e-02,6.015459829997542307e-02
4.222500000000000142e+00,7.718819408642288238e+01,4.308938819408659037e+04,5.970514916756048951e-01,6.015929953207146963e-02,6.015929953207146269e-02
4.230000000000000426e+00,7.792432610898971745e+01,4.316992432610915421e+04,5.952246750324582392e-01,6.016252085173481867e-02,6.016252085173482561e-02
4.237500000000000711e+00,7.865981323540466974e+01,4.325045981323557498e+04,5.934612881759390168e-01,6.016466030517592795e-02,6.016466030517592795e-02
4.245000000000000107e+00,7.939468726259934783e+01,4.333099468726276973e+04,5.917295539499894952e-01,6.016562706209226119e-02,6.016562706209226119e-02
4.252500000000000391e+00,3.289988179122698697e-01,4.333172899881808553e+04,5.898308267156007201e-01,6.016531447859242016e-02,6.016531447859242016e-02
4.260000000000000675e+00,1.062615491733501782e+00,4.341226261549191258e+04,5.881348593634045940e-01,6.016407946959573261e-02,6.016407946959573261e-02
4.267500000000000071e+00,1.795703353776533451e+00,4.349279570335395692e+04,5.863485133711322517e-01,6.016154279386800446e-02,6.016154279386800446e-02
4.275000000000000355e+00,2.528126871262030839e+00,4.357332812687144906e+04,5.844293046777087053e-01,6.015808194045151741e-02,6.015808194045150353e-02
4.282500000000000639e+00,3.259977081670791144e+00,4.365385997708186187e+04,5.827604737518101707e-01,6.015353067427624961e-02,6.015353067427624961e-02
4.290000000000000036e+00,3.991303260780823869e+00,4.373439130326097074e+04,5.809426783438589315e-01,6.014756149569378679e-02,6.014756149569378679e-02
4.297500000000000320e+00,4.721901575918276528e+00,4.381492190157611185e+04,5.790534761749761561e-01,6.014120188377154036e-02,6.014120188377155424e-02
4.305000000000000604e+00,5.452005096749091173e+00,4.389545200509694405e+04,5.773687554446523817e-01,6.013342360655862806e-02,6.013342360655860031e-02
4.312500000000000000e+00,6.181516737245576820e+00,4.397598151673744724e+04,5.755431325956150701e-01,6.012479614923457727e-02,6.012479614923457727e-02
4.320000000000000284e+00,6.910412705309314951e+00,4.405651041270550922e+04,5.736645230869906742e-01,6.011529156719069150e-02,6.011529156719069150e-02
4.327500000000000568e+00,7.638798367658258925e+00,4.413703879836786655e+04,5.719864495429293205e-01,6.010465659685400308e-02,6.010465659685401696e-02
4.334999999999999964e+00,8.366571761379356431e+00,4.421756657176158478e+04,5.701766307065090356e-01,6.009341036030237115e-02,6.009341036030235728e-02
4.342500000000000249e+00,9.093780073869234926e+00,4.429809378007407940e+04,5.682848614102048446e-01,6.008117666333803036e-02,6.008117666333802342e-02
4.350000000000000533e+00,9.820479457098400644e+00,4.437862047945731319e+04,5.666354382608649320e-01,6.006806469914092311e-02,6.006806469914093699e-02
4.357499999999999929e+00,1.054660764649718097e+01,4.445914660764671135e+04,5.648644216190507050e-01,6.005418580123800254e-02,6.005418580123798866e-02
4.365000000000000213e+00,1.127215887169390562e+01,4.453967215887191560e+04,5.629689098983747808e-01,6.003963227695346266e-02,6.003963227695346266e-02
4.372500000000000497e+00,1.199721488547635140e+01,4.462019721488570212e+04,5.613318232959728649e-01,6.002431066740640531e-02,6.002431066740641918e-02
4.380000000000000782e+00,1.272178037943481499e+01,4.470072178037965932e+04,5.596212261834945245e-01,6.000802321813916707e-02,6.000802321813916707e-02
4.387500000000000178e+00,1.344571220781736010e+01,4.478124571220804501e+04,5.577977826010571683e-01,5.999148143712509235e-02,5.999148143712510622e-02
4.395000000000000462e+00,1.416919519502983427e+01,4.486176919519525836e+04,5.560852729234527780e-01,5.997407716082221035e-02,5.997407716082218260e-02
4.402500000000000746e+00,1.489220824994161596e+01,4.494229220825017546e+04,5.544545777982348156e-01,5.995585136622066241e-02,5.995585136622064854e-02
4.410000000000000142e+00,1.561464589967370742e+01,4.502281464589991083e+04,5.527231538316870196e-01,5.993740804540748784e-02,5.993740804540750172e-02
4.417500000000000426e+00,1.633658850100424687e+01,4.510333658850124630e+04,5.508987945231771377e-01,5.991835219560809334e-02,5.991835219560810721e-02
4.425000000000000711e+00,1.705809372257641598e+01,4.518385809372281801e+04,5.493646793741878698e-01,5.989849707275003710e-02,5.989849707275005097e-02
4.432500000000000107e+00,1.777914314644436544e+01,4.526437914314668888e+04,5.477420693603500812e-01,5.987817875891048719e-02,5.987817875891048719e-02
4.440000000000000391e+00,1.849963340685184932e+01,4.534489963340709801e+04,5.460301420489381830e-01,5.985766603646833911e-02,5.985766603646833911e-02
4.447500000000000675e+00,1.921967855038700179e+01,4.542541967855063558e+04,5.443448513231211594e-01,5.983656542161515379e-02,5.983656542161515379e-02
4.455000000000000071e+00,1.993929336447149225e+01,4.550593929336472502e+04,5.428441932727948727e-01,5.981505079170065103e-02,5.981505079170063716e-02
4.462500000000000355e+00,2.065848518170754389e+01,4.558645848518196726e+04,5.412667383319116343e-01,5.979305513829256957e-02,5.979305513829256957e-02
4.470000000000000639e+00,2.137719863035048817e+01,4.566697719863060775e+04,5.396123062524356140e-01,5.977074467834810056e-02,5.977074467834810056e-02
4.477500000000000036e+00,2.209543885614459668e+01,4.574749543885640742e+04,5.380130623921290933e-01,5.974823949531653938e-02,5.974823949531653938e-02
4.485000000000000320e+00,2.281329282575113027e+01,4.582801329282602092e+04,5.365786565487502546e-01,5.972536062183322891e-02,5.972536062183321504e-02
4.492500000000000604e+00,2.353074032723358044e+01,4.590853074032750010e+04,5.350795383957849261e-01,5.970213191986981083e-02,5.970213191986981083e-02
4.500000000000000000e+00,2.424780300976355818e+01,4.598904780301003484e+04,5.335160414308079968e-01,5.967853541123303851e-02,5.967853541123303851e-02
4.507500000000000284e+00,2.496438710005218908e+01,4.606956438710032671e+04,5.319408593872635427e-01,5.965504226858495129e-02,5.965504226858495129e-02
4.515000000000000568e+00,2.568057285508178111e+01,4.615008057285536051e+04,5.306004548340237381e-01,5.963131484273203470e-02,5.963131484273203470e-02
4.522499999999999964e+00,2.639640900481503039e+01,4.623059640900509839e+04,5.292071985074817686e-01,5.960724176253563017e-02,5.960724176253563017e-02
4.530000000000000249e+00,2.711187593739347435e+01,4.631111187593767681e+04,5.277617800581523300e-01,5.958296312236442682e-02,5.958296312236441294e-02
4.537500000000000533e+00,2.782698415857046470e+01,4.639162698415885825e+04,5.262650230675947061e-01,5.955859658627177255e-02,5.955859658627180031e-02
4.544999999999999929e+00,2.854172277595324303e+01,4.647214172277624311e+04,5.249189480734923752e-01,5.953414360685366225e-02,5.953414360685366225e-02
4.552500000000000213e+00,2.925602217219132939e+01,4.655265602217248670e+04,5.236522797810453378e-01,5.950983505466562323e-02,5.950983505466562323e-02
4.560000000000000497e+00,2.997000570401376152e+01,4.663317000570431264e+04,5.223447690351475936e-01,5.948533806467072582e-02,5.948533806467071194e-02
4.567500000000000782e+00,3.068366914526085765e+01,4.671368366914556100e+04,5.209974095856055865e-01,5.946079719825086984e-02,5.946079719825086984e-02
4.575000000000000178e+00,3.139700820870741182e+01,4.679419700820901198e+04,5.196112999769196827e-01,5.943619023363473641e-02,5.943619023363472254e-02
4.582500000000000462e+00,3.211003354863623116e+01,4.687471003354893764e+04,5.183959001723316140e-01,5.941152198860285422e-02,5.941152198860284728e-02
4.590000000000000746e+00,3.282275230216274053e+01,4.695522275230247033e+04,5.172385484723734939e-01,5.938681217100660187e-02,5.938681217100660187e-02
4.597500000000000142e+00,3.353510217994503506e+01,4.703573510218025331e+04,5.160514639492854716e-01,5.936233386481513247e-02,5.936233386481514634e-02
4.605000000000000426e+00,3.424712930596575688e+01,4.711624712930627720e+04,5.148357530090391654e-01,5.933802831737117200e-02,5.933802831737115813e-02
4.612500000000000711e+00,3.495888115350599179e+01,4.719675888115382259e+04,5.135925905181200068e-01,5.931372567821166508e-02,5.931372567821166508e-02
4.620000000000000107e+00,3.567036080795067932e+01,4.727727036080826656e+04,5.124003997627579743e-01,5.928944337990016411e-02,5.928944337990017105e-02
4.627500000000000391e+00,3.638156379677445784e+01,4.735778156379709253e+04,5.113771353905358641e-01,5.926523832989423479e-02,5.926523832989422785e-02
4.635000000000000675e+00,3.709249438351065464e+01,4.743829249438383704e+04,5.103337632767401821e-01,5.924116446742869191e-02,5.924116446742867803e-02
4.642500000000000071e+00,3.780316788486513246e+01,4.751880316788519121e+04,5.092713539742896867e-01,5.921723663547330541e-02,5.921723663547330541e-02
4.650000000000000355e+00,3.851358731588970841e+01,4.759931358731621731e+04,5.081910139791969705e-01,5.919343364304903432e-02,5.919343364304904820e-02
4.657500000000000639e+00,3.922370721386100456e+01,4.767982370721419284e+04,5.070938833138320945e-01,5.916992472982339490e-02,5.916992472982339490e-02
4.665000000000000036e+00,3.993356297357675544e+01,4.776033356297391583e+04,5.060402773500000118e-01,5.914663145442896480e-02,5.914663145442895786e-02
4.672500000000000320e+00,4.064319332957855124e+01,4.784084319332991436e+04,5.051526604234820583e-01,5.912347597952384570e-02,5.912347597952385958e-02
4.680000000000000604e+00,4.135260207985459857e+01,4.792135260208019463e+04,5.042537419978321278e-01,5.910051244170381329e-02,5.910051244170380635e-02
4.687500000000000000e+00,4.206179202606711698e+01,4.800186179202641506e+04,5.033444763139762745e-01,5.907778364553944311e-02,5.907778364553944311e-02
4.695000000000000284e+00,4.277076525329104584e+01,4.808237076525363955e+04,5.024258271301460521e-01,5.905527569349314915e-02,5.905527569349314221e-02
4.702500000000000568e+00,4.347952456203224614e+01,4.816287952456238418e+04,5.014987651422089243e-01,5.903300193179777944e-02,5.903300193179777944e-02
4.709999999999999964e+00,4.418808161524012945e+01,4.824338808161559427e+04,5.005642652494595168e-01,5.901095356850515755e-02,5.901095356850516449e-02
4.717500000000000249e+00,4.489644338643170585e+01,4.832389644338678772e+04,4.997015791591241651e-01,5.898914070227340850e-02,5.898914070227339462e-02
4.725000000000000533e+00,4.560461307354023575e+01,4.840440461307390069e+04,4.989618948308576774e-01,5.896759176995350349e-02,5.896759176995351043e-02
4.732500000000000817e+00,4.631259123991166149e+01,4.848491259124027420e+04,4.982183563762588308e-01,5.894634368496486782e-02,5.894634368496488169e-02
4.740000000000000213e+00,4.702033688747592777e+01,4.856542033688784431e+04,4.974717205533148445e-01,5.892553621649341405e-02,5.892553621649340712e-02
4.747500000000000497e+00,4.772791400414138963e+01,4.864592791400451097e+04,4.967227354268581307e-01,5.890499296637101423e-02,5.890499296637103505e-02
4.755000000000000782e+00,4.843532828011049673e+01,4.872643532828048046e+04,4.959721385364194157e-01,5.888471611620939988e-02,5.888471611620940682e-02
4.762500000000000178e+00,4.914258506782862668e+01,4.880694258506820188e+04,4.952206550877454871e-01,5.886471105694351946e-02,5.886471105694353334e-02
4.770000000000000462e+00,4.984968923505747540e+01,4.888744968923543638e+04,4.944689961870324946e-01,5.884498683841085653e-02,5.884498683841087041e-02
4.777500000000000746e+00,5.055664519211590147e+01,4.896795664519249840e+04,4.937820558600165555e-01,5.882555511448911423e-02,5.882555511448910035e-02
4.785000000000000142e+00,5.126345641506766526e+01,4.904846345641544758e+04,4.932049782107836289e-01,5.880643609205558897e-02,5.880643609205557509e-02
4.792500000000000426e+00,5.197012513068990813e+01,4.912897012513107620e+04,4.926295950403271062e-01,5.878766377290005340e-02,5.878766377290006728e-02
4.800000000000000711e+00,5.267665568159615219e+01,4.920947665568198136e+04,4.920564192527233094e-01,5.876923528870078850e-02,5.876923528870078850e-02
4.807500000000000107e+00,5.338305568503294296e+01,4.928998305568542128e+04,4.914859465882963074e-01,5.875113195466107746e-02,5.875113195466107746e-02
4.815000000000000391e+00,5.408933151554836627e+01,4.937048933151594247e+04,4.909186548154760299e-01,5.873335061545625208e-02,5.873335061545627289e-02
4.822500000000000675e+00,5.479548792711418770e+01,4.945099548792751011e+04,4.903550029936579735e-01,5.871589266645511895e-02,5.871589266645513283e-02
4.830000000000000071e+00,5.550152899504971060e+01,4.953150152899544628e+04,4.897954308114141897e-01,5.869876271431859194e-02,5.869876271431859888e-02
4.837500000000000355e+00,5.620745831227971223e+01,4.961200745831268432e+04,4.892403580033143906e-01,5.868196693530990798e-02,5.868196693530990798e-02
4.845000000000000639e+00,5.691327896342600923e+01,4.969251327896383009e+04,4.886901838475425364e-01,5.866550871613659957e-02,5.866550871613659957e-02
4.852500000000000036e+00,5.761896970004535490e+01,4.977301896970045345e+04,4.882466990379953353e-01,5.864944979995379004e-02,5.864944979995379004e-02
4.860000000000000320e+00,5.832455942713125552e+01,4.985352455942754023e+04,4.878464410855858358e-01,5.863374719305120691e-02,5.863374719305121385e-02
4.867500000000000604e+00,5.903005904722177632e+01,4.993403005904763995e+04,4.874515509702973537e-01,5.861839200340538542e-02,5.861839200340538542e-02
4.875000000000000000e+00,5.973547306597169637e+01,5.001453547306638939e+04,4.870622885251225664e-01,5.860337245920336363e-02,5.860337245920335669e-02
4.882500000000000284e+00,6.044080574776484838e+01,5.009504080574818363e+04,4.866788962840226662e-01,5.858868120216029901e-02,5.858868120216029901e-02
4.890000000000000568e+00,6.114606114900687572e+01,5.017554606114942726e+04,4.863015994854528179e-01,5.857431716460883425e-02,5.857431716460884119e-02
4.897499999999999964e+00,6.185124324484583269e+01,5.025605124324527424e+04,4.859306061229279328e-01,5.856027862505575748e-02,5.856027862505577136e-02
4.905000000000000249e+00,6.255635584222630285e+01,5.033655635584265838e+04,4.855661070406592228e-01,5.854656452181657839e-02,5.854656452181656451e-02
4.912500000000000533e+00,6.326140256038613074e+01,5.041706140256081562e+04,4.852082760720036747e-01,5.853317460666004196e-02,5.853317460666004196e-02
4.920000000000000817e+00,6.396638682815483179e+01,5.049756638682859193e+04,4.848572702182082916e-01,5.852010906221656594e-02,5.852010906221657982e-02
4.927500000000000213e+00,6.467131184853781178e+01,5.057807131184897298e+04,4.845132298647554792e-01,5.850736847307115573e-02,5.850736847307116267e-02
4.935000000000000497e+00,6.537618058282856737e+01,5.065857618058326625e+04,4.841762790324203314e-01,5.849495405055592234e-02,5.849495405055590846e-02
4.942500000000000782e+00,6.608099598231954985e+01,5.073908099598276021e+04,4.839156783646783588e-01,5.848286754462511672e-02,5.848286754462511672e-02
4.950000000000000178e+00,6.678576157981747485e+01,5.081958576158026699e+04,4.837007839986121605e-01,5.847111065546353736e-02,5.847111065546352349e-02
4.957500000000000462e+00,6.749048149693000198e+01,5.090009048149737646e+04,4.834926781103068283e-01,5.845968439182850501e-02,5.845968439182851195e-02
4.965000000000000746e+00,6.819515973683526511e+01,5.098059515973729140e+04,4.832914190843098368e-01,5.844858284721771852e-02,5.844858284721771852e-02
4.972500000000000142e+00,6.889979985760091097e+01,5.106109979985805694e+04,4.830970534366865188e-01,5.843779482476581244e-02,5.843779482476580550e-02
4.980000000000000426e+00,6.960440500763002092e+01,5.114160440500808909e+04,4.829096161257885877e-01,5.842731578516408703e-02,5.842731578516407315e-02
4.987500000000000711e+00,7.030897815465664280e+01,5.122210897815511998e+04,4.827291308713997919e-01,5.841714288086982676e-02,5.841714288086983370e-02
4.995000000000000107e+00,7.101352481103617720e+01,5.130261352481150243e+04,4.825556104803109814e-01,5.840724956707169652e-02,5.840724956707171039e-02
5.002500000000000391e+00,7.171804590867006368e+01,5.138311804590913380e+04,4.823890571764194446e-01,5.839764817089812543e-02,5.839764817089813237e-02
5.010000000000000675e+00,7.242254326055740421e+01,5.146362254326102993e+04,4.822294629335217575e-01,5.838834147241330624e-02,5.838834147241329930e-02
5.017500000000000071e+00,7.312701865603915508e+01,5.154412701865650888e+04,4.820768098090457698e-01,5.837932871305132748e-02,5.837932871305129973e-02
5.025000000000000355e+00,7.383145720869801210e+01,5.162463145720917237e+04,4.819310702770513433e-01,5.837065437094797471e-02,5.837065437094798859e-02
5.032500000000000639e+00,7.453587520905603014e+01,5.170513587520953297e+04,4.817922075589277098e-01,5.836227764334388918e-02,5.836227764334387530e-02
5.040000000000000036e+00,7.524028257898260108e+01,5.178564028257946484e+04,4.816601759502955327e-01,5.835417516555089362e-02,5.835417516555088668e-02
5.047500000000000320e+00,7.594468194624047896e+01,5.186614468194672372e+04,4.815349211427353282e-01,5.834634338538897957e-02,5.834634338538897957e-02
