t,A,Iuv
8.685000000000000497e+00,8.482071665325607857e-01,5.986757713276074505e-02
8.692500000000000782e+00,8.478096518154771832e-01,5.986927947338312878e-02
8.700000000000001066e+00,8.475819680895001484e-01,5.986003291189710002e-02
8.707500000000001350e+00,8.481035808042238777e-01,5.983977450409670024e-02
8.714999999999999858e+00,8.483336268425795135e-01,5.984999217614937056e-02
8.722500000000000142e+00,8.482914227172783095e-01,5.986523792171825203e-02
8.730000000000000426e+00,8.479950401384409586e-01,5.987108355098108570e-02
8.737500000000000711e+00,8.474613615265917943e-01,5.986640342963672756e-02
8.745000000000000995e+00,8.479114204304463165e-01,5.985036940112671566e-02
8.752500000000001279e+00,8.482610048835423910e-01,5.984251757166171581e-02
8.760000000000001563e+00,8.483307398084836137e-01,5.986125351539547945e-02
8.767500000000000071e+00,8.481391843718588675e-01,5.987106504893210945e-02
8.775000000000000355e+00,8.477036866827650785e-01,5.987080980407248620e-02
8.782500000000000639e+00,8.476635929543044901e-01,5.985945335837018072e-02
8.790000000000000924e+00,8.481370983050595669e-01,5.983819887781995084e-02
8.797500000000001208e+00,8.483229050206361199e-01,5.985567362522922069e-02
8.805000000000001492e+00,8.482400684539492808e-01,5.986927400493945867e-02
8.812500000000000000e+00,8.479064118237715775e-01,5.987328255093151558e-02
8.820000000000000284e+00,8.473572057742015939e-01,5.986659281410087324e-02
8.827500000000000568e+00,8.479592438120550080e-01,5.984858167420181729e-02
8.835000000000000853e+00,8.482654685463211219e-01,5.984854716207710368e-02
8.842500000000001137e+00,8.482954408555677395e-01,5.986575939199076379e-02
8.850000000000001421e+00,8.480674691525814657e-01,5.987386303715035163e-02
8.857499999999999929e+00,8.475986640678838668e-01,5.987172568818429491e-02
8.865000000000000213e+00,8.477245542352830343e-01,5.985837794144262952e-02
8.872500000000000497e+00,8.481557580634073723e-01,5.984005091265784393e-02
8.880000000000000782e+00,8.483028295366648042e-01,5.986056973388773766e-02
8.887500000000001066e+00,8.481845729102719389e-01,5.987259610069773502e-02
8.895000000000001350e+00,8.478185737351077167e-01,5.987486166336377508e-02
8.902499999999999858e+00,8.474299313987370130e-01,5.986628596315679562e-02
8.910000000000000142e+00,8.479908920921250814e-01,5.984659040647483108e-02
8.917500000000000426e+00,8.482595558316066153e-01,5.985375416655536185e-02
8.925000000000000711e+00,8.482552338115434409e-01,5.986952801475020625e-02
8.932500000000000995e+00,8.479959982077003300e-01,5.987603215197678103e-02
8.940000000000001279e+00,8.474987369357288580e-01,5.987214674546847970e-02
8.947500000000001563e+00,8.477677916419598114e-01,5.985699240606247307e-02
8.955000000000000071e+00,8.481627466619306999e-01,5.984536393109720492e-02
8.962500000000000355e+00,8.482767718216110975e-01,5.986470633869699076e-02
8.970000000000000639e+00,8.481284380270420753e-01,5.987527691997310275e-02
8.977500000000000924e+00,8.477351109057867928e-01,5.987594216829844607e-02
8.985000000000001208e+00,8.474831898067056724e-01,5.986565462264799298e-02
8.992500000000001492e+00,8.480093446997117868e-01,5.984475197197038771e-02
9.000000000000000000e+00,8.482463268708271276e-01,5.985818052317375820e-02
9.007500000000000284e+00,8.482132183433830352e-01,5.987263994794702476e-02
9.015000000000000568e+00,8.479278753486301223e-01,5.987769260993213577e-02
9.022500000000000853e+00,8.474069829935430009e-01,5.987223360203263595e-02
9.030000000000001137e+00,8.477961163079728024e-01,5.985550359986314267e-02
9.037500000000001421e+00,8.481608673126943554e-01,5.985000284695466549e-02
9.044999999999999929e+00,8.482474978607584815e-01,5.986816833943788690e-02
9.052500000000000213e+00,8.480743679320671413e-01,5.987743320350081416e-02
9.060000000000000497e+00,8.476586450948246920e-01,5.987667294005021706e-02
9.067500000000000782e+00,8.475196572536994877e-01,5.986487966438172603e-02
9.075000000000001066e+00,8.480171961052211937e-01,5.984365554487219158e-02
9.082500000000001350e+00,8.482282754565911853e-01,5.986191241789777517e-02
9.089999999999999858e+00,8.481717723240840279e-01,5.987520654672071757e-02
9.097500000000000142e+00,8.478653504614360736e-01,5.987898090046159250e-02
9.105000000000000426e+00,8.473255148214947630e-01,5.987214732774612247e-02
9.112500000000000711e+00,8.478119548287657015e-01,5.985410068710429049e-02
9.120000000000000995e+00,8.481523945828629563e-01,5.985392635022204755e-02
9.127500000000001279e+00,8.482171229492475595e-01,5.987106034122840342e-02
9.135000000000001563e+00,8.480243137319014579e-01,5.987918886417895742e-02
9.142500000000000071e+00,8.475909602768811890e-01,5.987719662035810575e-02
9.150000000000000355e+00,8.475416257448324941e-01,5.986412055479752720e-02
9.157500000000000639e+00,8.480165456494191956e-01,5.984465157612022662e-02
9.165000000000000924e+00,8.482073076774373499e-01,5.986504685909317669e-02
9.172500000000001208e+00,8.481326095900043605e-01,5.987733939181237586e-02
9.180000000000001492e+00,8.478099474309381822e-01,5.988002254341288910e-02
9.187500000000000000e+00,8.472556697048145846e-01,5.987202595794460791e-02
9.195000000000000284e+00,8.478172666449041994e-01,5.985293381464086571e-02
9.202500000000000568e+00,8.481390687002196005e-01,5.985722320130116431e-02
9.210000000000000853e+00,8.481871738850204068e-01,5.987348218170331082e-02
9.217500000000001137e+00,8.479795953092529315e-01,5.988065383491366495e-02
9.225000000000001421e+00,8.475331764717838334e-01,5.987763217687785966e-02
9.232499999999999929e+00,8.475509422736080545e-01,5.986350182266701042e-02
9.240000000000000213e+00,8.480090018729847801e-01,5.984766538796871399e-02
9.247500000000000497e+00,8.481848031792007525e-01,5.986767277139786597e-02
9.255000000000000782e+00,8.480968907123802580e-01,5.987913449834927904e-02
9.262500000000001066e+00,8.477626176902116617e-01,5.988091972286928993e-02
9.270000000000001350e+00,8.472138018852898300e-01,5.987197589017614896e-02
9.277500000000001634e+00,8.478135547993759236e-01,5.985210621523891911e-02
9.285000000000000142e+00,8.481221529991916919e-01,5.985997238726226133e-02
9.292500000000000426e+00,8.481586866411231496e-01,5.987551765100768142e-02
9.300000000000000711e+00,8.479410334015556883e-01,5.988191580986695906e-02
9.307500000000000995e+00,8.474859110024810516e-01,5.987806992266034994e-02
9.315000000000001279e+00,8.475490239163818718e-01,5.986311161507194140e-02
9.322500000000001563e+00,8.479957350489726320e-01,5.985044909802394314e-02
9.330000000000000071e+00,8.481616996553338339e-01,5.986986335387672192e-02
9.337500000000000355e+00,8.480653345436940382e-01,5.988066724227820992e-02
9.345000000000000639e+00,8.477238744511063073e-01,5.988174896190193164e-02
9.352500000000000924e+00,8.472115508109695492e-01,5.987207258202762589e-02
9.360000000000001208e+00,8.478019136136030198e-01,5.985167376435487213e-02
9.367500000000001492e+00,8.481025063938899544e-01,5.986223803779640307e-02
9.375000000000000000e+00,8.481322996088869193e-01,5.987723177776987232e-02
9.382500000000000284e+00,8.479090600469165739e-01,5.988303976956332875e-02
9.390000000000000568e+00,8.474494029931516348e-01,5.987857344537956400e-02
9.397500000000000853e+00,8.475369013508259330e-01,5.986300651326414285e-02
9.405000000000001137e+00,8.479775394503860086e-01,5.985271477860919925e-02
9.412500000000001421e+00,8.481385706349889864e-01,5.987167502639286626e-02
9.419999999999999929e+00,8.480383086854177410e-01,5.988199308584273017e-02
9.427500000000000213e+00,8.476938933602110593e-01,5.988256372400622279e-02
9.435000000000000497e+00,8.471967546361984791e-01,5.987236528043168166e-02
9.442500000000000782e+00,8.477830827668421110e-01,5.985164892302368561e-02
9.450000000000001066e+00,8.480806486888439188e-01,5.986406946840608367e-02
9.457500000000001350e+00,8.481083279327810143e-01,5.987867225601332249e-02
9.465000000000001634e+00,8.478838000215015436e-01,5.988407084832570587e-02
9.472500000000000142e+00,8.474236002425679093e-01,5.987918402632240455e-02
9.480000000000000426e+00,8.475152666784288025e-01,5.986321829794198635e-02
9.487500000000000711e+00,8.479548889709123127e-01,5.985449447452594746e-02
9.495000000000000995e+00,8.481156872309291161e-01,5.987314919555630777e-02
9.502500000000001279e+00,8.480158959198398350e-01,5.988315043350257716e-02
9.510000000000001563e+00,8.476725823735059562e-01,5.988339841040506151e-02
9.517500000000000071e+00,8.471700627180706045e-01,5.987288239817058211e-02
9.525000000000000355e+00,8.477574956454303479e-01,5.985201116350444273e-02
9.532500000000000639e+00,8.480568128024332797e-01,5.986550303799197809e-02
9.540000000000000924e+00,8.480868185557423056e-01,5.987987211825936823e-02
9.547500000000001208e+00,8.478651278108643163e-01,5.988503784741652791e-02
9.555000000000001492e+00,8.474082173630056447e-01,5.987992507077929266e-02
9.562500000000000000e+00,8.474845164804848396e-01,5.986376030491345063e-02
9.570000000000000284e+00,8.479279823349238354e-01,5.985581999510918016e-02
9.577500000000000568e+00,8.480930647628729391e-01,5.987431465465365560e-02
9.585000000000000853e+00,8.479979416242421353e-01,5.988416364998520869e-02
9.592500000000001137e+00,8.476596294418820010e-01,5.988427202360518953e-02
9.600000000000001421e+00,8.471318373680500891e-01,5.987363602057892142e-02
9.607499999999999929e+00,8.477253195097955718e-01,5.985272703622641216e-02
9.615000000000000213e+00,8.480309853003656917e-01,5.986656424225954287e-02
9.622500000000000497e+00,8.480675907081361986e-01,5.988085228605029287e-02
9.630000000000000782e+00,8.478527077186546190e-01,5.988595625233584380e-02
9.637500000000001066e+00,8.474027752376395162e-01,5.988080563983581156e-02
9.645000000000001350e+00,8.474447884296114619e-01,5.986463238683758376e-02
9.652500000000001634e+00,8.478967793112823781e-01,5.985671428235079389e-02
9.660000000000000142e+00,8.480704983228017912e-01,5.987518971693809450e-02
9.667500000000000426e+00,8.479840884901972409e-01,5.988504553884061582e-02
9.675000000000000711e+00,8.476545362322003285e-01,5.988519100353066615e-02
9.682500000000000995e+00,8.470977231423096887e-01,5.987462521532671555e-02
9.690000000000001279e+00,8.476864886896673390e-01,5.985377362070198187e-02
9.697500000000001563e+00,8.480029385137841658e-01,5.986726948976760915e-02
9.705000000000000071e+00,8.480502668531223476e-01,5.988162360868562462e-02
9.712500000000000355e+00,8.478460235739833095e-01,5.988683053682299084e-02
9.720000000000000639e+00,8.474066294499538188e-01,5.988182303577586907e-02
9.727500000000000924e+00,8.473959923949747619e-01,5.986582423156409233e-02
9.735000000000001208e+00,8.478610304436369205e-01,5.985719244011554474e-02
9.742500000000001492e+00,8.480475911080975759e-01,5.987578390233418146e-02
9.750000000000000000e+00,8.479738034566611793e-01,5.988579923587811910e-02
9.757500000000000284e+00,8.476566436730603726e-01,5.988615132807181829e-02
9.765000000000000568e+00,8.471119863731467747e-01,5.987583834604484623e-02
9.772500000000000853e+00,8.476407326677286580e-01,5.985514887658949928e-02
9.780000000000001137e+00,8.479722570756123012e-01,5.986762751113944986e-02
9.787500000000001421e+00,8.480342977165075125e-01,5.988218844122629447e-02
9.794999999999999929e+00,8.478444023041858957e-01,5.988765590805227024e-02
9.802500000000000213e+00,8.474189924550999953e-01,5.988296469917170350e-02
9.810000000000000497e+00,8.473378373864054458e-01,5.986731720207823237e-02
9.817500000000000782e+00,8.478203023501064139e-01,5.985726292005911359e-02
9.825000000000001066e+00,8.480237781475359338e-01,5.987609927405122129e-02
9.832500000000001350e+00,8.479663999366319205e-01,5.988641968835089341e-02
9.840000000000001634e+00,8.476651527584020407e-01,5.988714012544103793e-02
9.847500000000000142e+00,8.471359223704000296e-01,5.987725471756463053e-02
9.855000000000000426e+00,8.475876005205699171e-01,5.985686154233925416e-02
9.862500000000000711e+00,8.479383607478383489e-01,5.986764051079255383e-02
9.870000000000000995e+00,8.480189835911848828e-01,5.988254192262739556e-02
9.877500000000001279e+00,8.478470338062723544e-01,5.988841970684084803e-02
9.885000000000001563e+00,8.474389521062953845e-01,5.988420969075210210e-02
9.892500000000000071e+00,8.472698553883528660e-01,5.986908514962988731e-02
9.900000000000000355e+00,8.477739999220658129e-01,5.985692881881656685e-02
9.907500000000000639e+00,8.479983469662940587e-01,5.987613156294727124e-02
9.915000000000000924e+00,8.479610570467498443e-01,5.988689489296419866e-02
9.922500000000001208e+00,8.476791424365740513e-01,5.988813700980773203e-02
9.930000000000001492e+00,8.471685174868713863e-01,5.987884583894439311e-02
9.937500000000000000e+00,8.475264826680194430e-01,5.985891304630671511e-02
9.945000000000000284e+00,8.479005246342328217e-01,5.986730517158005138e-02
9.952500000000000568e+00,8.480034931167983459e-01,5.988267308706687886e-02
9.960000000000000853e+00,8.478529883924236232e-01,5.988910261999231405e-02
9.967500000000001137e+00,8.474654878602410069e-01,5.988552995073649632e-02
9.975000000000001421e+00,8.471914227788231999e-01,5.987109477372695027e-02
9.982499999999999929e+00,8.477213862086864227e-01,5.985619349590885763e-02
9.990000000000000213e+00,8.479704560424652371e-01,5.987587117737839387e-02
9.997500000000000497e+00,8.479568367369039184e-01,5.988720700511637046e-02
1.000500000000000078e+01,8.476975855087115486e-01,5.988911527137246588e-02
1.001250000000000107e+01,8.472086621399183004e-01,5.988057650597337217e-02
1.002000000000000135e+01,8.474566305130658561e-01,5.986128664811799643e-02
1.002750000000000163e+01,8.478578973986518053e-01,5.986661358097401797e-02
1.003500000000000014e+01,8.479868801784878896e-01,5.988256588581408052e-02
1.004250000000000043e+01,8.478612324655367960e-01,5.988967979231794164e-02
1.005000000000000071e+01,8.474974853200442082e-01,5.988689144632352440e-02
1.005750000000000099e+01,8.471017797829133444e-01,5.987330600712657824e-02
1.006500000000000128e+01,8.476616004555905803e-01,5.985516492061286609e-02
1.007250000000000156e+01,8.479391515331275997e-01,5.987530414947686563e-02
1.008000000000000007e+01,8.479526993001058610e-01,5.988733337584838112e-02
1.008750000000000036e+01,8.477193630129372659e-01,5.989004298691661538e-02
1.009500000000000064e+01,8.472551641548524692e-01,5.988240582457772521e-02
1.010250000000000092e+01,8.473771743433139436e-01,5.986394666320431907e-02
1.011000000000000121e+01,8.478095178600811854e-01,5.986555411057569581e-02
1.011750000000000149e+01,8.479680992916152071e-01,5.988220015437610566e-02
1.012500000000000000e+01,8.478706427838438309e-01,5.989012187735714282e-02
1.013250000000000028e+01,8.475337494642568581e-01,5.988825526118216058e-02
1.014000000000000057e+01,8.470000482699607813e-01,5.987567267257817155e-02
1.014750000000000085e+01,8.475936746007131095e-01,5.985507017106436733e-02
1.015500000000000114e+01,8.479033825645581057e-01,5.987441303775307283e-02
1.016250000000000142e+01,8.479475175468318415e-01,5.988724753833704617e-02
1.017000000000000171e+01,8.477432773669402177e-01,5.989088407763562549e-02
1.017750000000000021e+01,8.473067609542539458e-01,5.988428823313584476e-02
1.018500000000000050e+01,8.472871397538950244e-01,5.986684276454733167e-02
1.019250000000000078e+01,8.477543302132835024e-01,5.986411225905734906e-02
1.020000000000000107e+01,8.479460197094780272e-01,5.988155253582017751e-02
1.020750000000000135e+01,8.478800195393402239e-01,5.989039603946379187e-02
1.021500000000000163e+01,8.475730167741607479e-01,5.988957864732304820e-02
1.022250000000000014e+01,8.470406237491502344e-01,5.987814343804660072e-02
1.023000000000000043e+01,8.475165484471740562e-01,5.985709217629959361e-02
1.023750000000000071e+01,8.478620152938114440e-01,5.987317779009027757e-02
1.024500000000000099e+01,8.479400898385606178e-01,5.988692014860101664e-02
1.025250000000000128e+01,8.477680644512617381e-01,5.989159932108647361e-02
1.026000000000000156e+01,8.473621307636389766e-01,5.988617453753843772e-02
1.026750000000000007e+01,8.471854627926261871e-01,5.986991495001708213e-02
1.027500000000000036e+01,8.476911980630745802e-01,5.986227146660930837e-02
1.028250000000000064e+01,8.479194384295889453e-01,5.988059736038327252e-02
1.029000000000000092e+01,8.478880984136161203e-01,5.989046690790691269e-02
1.029750000000000121e+01,8.476139664114987760e-01,5.989081604171895418e-02
1.030500000000000149e+01,8.471127536247631262e-01,5.988066297471317939e-02
1.031250000000000000e+01,8.474290836882590883e-01,5.986020100055969989e-02
1.032000000000000028e+01,8.478138459046238307e-01,5.987157656471343847e-02
1.032750000000000057e+01,8.479291521319325398e-01,5.988631987804938356e-02
1.033500000000000085e+01,8.477924047739319180e-01,5.989214731506295464e-02
1.034250000000000114e+01,8.474199029638217473e-01,5.988801294692038674e-02
1.035000000000000142e+01,8.470710039934062907e-01,5.987309750130007796e-02
1.035750000000000171e+01,8.476189174264390225e-01,5.986001521853297896e-02
1.036500000000000021e+01,8.478870922417449663e-01,5.987930747755951244e-02
1.037250000000000050e+01,8.478935617439946615e-01,5.989029747899604628e-02
1.038000000000000078e+01,8.476552305699612821e-01,5.989192004117749324e-02
1.038750000000000107e+01,8.471879230280813244e-01,5.988317319436232272e-02
1.039500000000000135e+01,8.473300769323234283e-01,5.986379890067518306e-02
1.040250000000000163e+01,8.477576126749504226e-01,5.986958650474284022e-02
1.041000000000000014e+01,8.479133891610626250e-01,5.988541425328153950e-02
1.041750000000000043e+01,8.478149338348359709e-01,5.989248538769995078e-02
1.042500000000000071e+01,8.474786677000504254e-01,5.988975008691315577e-02
1.043250000000000099e+01,8.469425614404505476e-01,5.987632180499687790e-02
1.044000000000000128e+01,8.475362288351686590e-01,5.985756936699837549e-02
1.044750000000000156e+01,8.478476689412347556e-01,5.987765503603444811e-02
1.045500000000000007e+01,8.478950489147021319e-01,5.988984996101948122e-02
1.046250000000000036e+01,8.476954041071036450e-01,5.989284232555062287e-02
1.047000000000000064e+01,8.472646857779293494e-01,5.988561446656763543e-02
1.047750000000000092e+01,8.472182718561691583e-01,5.986763273331794505e-02
1.048500000000000121e+01,8.476920072358861136e-01,5.986718446195335441e-02
1.049250000000000149e+01,8.478914448695080708e-01,5.988417043844797977e-02
1.050000000000000000e+01,8.478342517937066392e-01,5.989257044736098073e-02
1.050750000000000028e+01,8.475369848445623022e-01,5.989133196624765731e-02
1.051500000000000057e+01,8.470151391575797550e-01,5.987951833729181911e-02
1.052250000000000085e+01,8.474418286553870860e-01,5.985848904335314136e-02
1.053000000000000114e+01,8.477998178157143405e-01,5.987561220732591505e-02
1.053750000000000142e+01,8.478911660742614043e-01,5.988908655712494450e-02
1.054500000000000171e+01,8.477330535510474441e-01,5.989353451925086974e-02
1.055250000000000021e+01,8.473415719249693945e-01,5.988792675315382508e-02
1.056000000000000050e+01,8.470923706001471931e-01,5.987155299119700791e-02
1.056750000000000078e+01,8.476156851275984394e-01,5.986434767219914882e-02
1.057500000000000107e+01,8.478619321904533601e-01,5.988255595630984779e-02
1.058250000000000135e+01,8.478489325336143745e-01,5.989235976659503663e-02
1.059000000000000163e+01,8.475933923983801632e-01,5.989270487689987710e-02
1.059750000000000014e+01,8.471109514226107251e-01,5.988261810470092705e-02
1.060500000000000043e+01,8.473343797267435251e-01,5.986225622625228338e-02
1.061250000000000071e+01,8.477421595016114697e-01,5.987315185006258228e-02
1.062000000000000099e+01,8.478804952684740881e-01,5.988797018237542596e-02
1.062750000000000128e+01,8.477667255653356104e-01,5.989394898281508173e-02
1.063500000000000156e+01,8.474170955997605281e-01,5.989005062863531070e-02
1.064250000000000007e+01,8.469510445048906710e-01,5.987544874238152903e-02
1.065000000000000036e+01,8.475272757454541672e-01,5.986105911510496841e-02
1.065750000000000064e+01,8.478234422619331800e-01,5.988053934538597328e-02
1.066500000000000092e+01,8.478575322008925497e-01,5.989181169595527571e-02
1.067250000000000121e+01,8.476464144076238938e-01,5.989381621423460478e-02
1.068000000000000149e+01,8.472058856846403918e-01,5.988555373650331776e-02
1.068750000000000000e+01,8.472125214117824932e-01,5.986666174620818015e-02
1.069500000000000028e+01,8.476732952943467625e-01,5.987024811312713357e-02
1.070250000000000057e+01,8.478616030674391846e-01,5.988646511264286709e-02
1.071000000000000085e+01,8.477949549448137168e-01,5.989403952887838167e-02
1.071750000000000114e+01,8.474897624259060125e-01,5.989192817594412438e-02
1.072500000000000142e+01,8.469613863014745503e-01,5.987922747069251983e-02
1.073250000000000171e+01,8.474253917580021334e-01,5.985876983417667135e-02
1.074000000000000021e+01,8.477745531529885525e-01,5.987809075192222080e-02
1.074750000000000050e+01,8.478585972919422398e-01,5.989088630526102214e-02
1.075500000000000078e+01,8.476945684597498865e-01,5.989461520964788066e-02
1.076250000000000107e+01,8.472984329659966063e-01,5.988826034439002910e-02
1.077000000000000135e+01,8.470748791345241724e-01,5.987118525237235950e-02
1.077750000000000163e+01,8.475918159857364076e-01,5.986687697758391602e-02
1.078500000000000014e+01,8.478330487546769101e-01,5.988453756446725923e-02
1.079250000000000043e+01,8.478162722056521439e-01,5.989376205966016886e-02
1.080000000000000071e+01,8.475580765566956831e-01,5.989350375839784524e-02
1.080750000000000099e+01,8.470739948732399771e-01,5.988280769717205937e-02
1.081500000000000128e+01,8.473086380678228613e-01,5.986211497192280018e-02
1.082250000000000156e+01,8.477138381665739741e-01,5.987518245669801176e-02
1.083000000000000007e+01,8.478506723478147489e-01,5.988954595162966632e-02
1.083750000000000036e+01,8.477363728159652556e-01,5.989505357311344230e-02
1.084500000000000064e+01,8.473870874184693536e-01,5.989067621487520476e-02
1.085250000000000092e+01,8.469200734769611882e-01,5.987561892739066277e-02
1.086000000000000121e+01,8.474963102922248304e-01,5.986301769299940539e-02
1.086750000000000149e+01,8.477933921371354486e-01,5.988215620631595626e-02
1.087500000000000178e+01,8.478292108237873714e-01,5.989307512547167867e-02
1.088250000000000028e+01,8.476205473853127836e-01,5.989472467453869908e-02
1.089000000000000057e+01,8.471831188092157072e-01,5.988611597953448495e-02
1.089750000000000085e+01,8.471756203766401816e-01,5.986695749498596036e-02
1.090500000000000114e+01,8.476398737759310853e-01,5.987178933777016765e-02
1.091250000000000142e+01,8.478323073089615303e-01,5.988775577510586923e-02
1.092000000000000171e+01,8.477703532282014898e-01,5.989508604659272289e-02
1.092750000000000021e+01,8.474703526431892620e-01,5.989274337197740550e-02
1.093500000000000050e+01,8.469476029901541470e-01,5.987983674739081469e-02
1.094250000000000078e+01,8.473853729286298098e-01,5.985969740641126219e-02
1.095000000000000107e+01,8.477412010266617282e-01,5.987929260277771032e-02
1.095750000000000135e+01,8.478323141684223074e-01,5.989194040568827926e-02
1.096500000000000163e+01,8.476756959716108542e-01,5.989554170481518891e-02
1.097250000000000014e+01,8.472872587086467400e-01,5.988908562782029738e-02
1.098000000000000043e+01,8.470249534075032782e-01,5.987194850964459164e-02
1.098750000000000071e+01,8.475512472432550348e-01,5.986788927149774842e-02
1.099500000000000099e+01,8.478020645751861428e-01,5.988548412391883624e-02
1.100250000000000128e+01,8.477950494820944982e-01,5.989467087163810599e-02
1.101000000000000156e+01,8.475467477555016504e-01,5.989440803273443636e-02
1.101750000000000007e+01,8.470726537390098621e-01,5.988374514062647092e-02
1.102500000000000036e+01,8.472576123744737231e-01,5.986309760272084945e-02
1.103250000000000064e+01,8.476750584363412777e-01,5.987592159409512588e-02
1.104000000000000092e+01,8.478241421706423919e-01,5.989032311504515621e-02
1.104750000000000121e+01,8.477220612223754781e-01,5.989590955968095154e-02
1.105500000000000149e+01,8.473849342284057728e-01,5.989165615246611757e-02
1.106250000000000178e+01,8.468552688292182440e-01,5.987676362945971997e-02
1.107000000000000028e+01,8.474465639623685043e-01,5.986346532985910990e-02
1.107750000000000057e+01,8.477585258093818243e-01,5.988270291232172804e-02
1.108500000000000085e+01,8.478090217016607255e-01,5.989377017599337161e-02
1.109250000000000114e+01,8.476148132276922764e-01,5.989562097038157035e-02
1.110000000000000142e+01,8.471916023866009615e-01,5.988726786680263064e-02
1.110750000000000171e+01,8.471116583729251248e-01,5.986836567083603927e-02
1.111500000000000021e+01,8.475935695288104865e-01,5.987202161415532825e-02
1.112250000000000050e+01,8.478032777615192028e-01,5.988819233911615164e-02
1.113000000000000078e+01,8.477582058568575718e-01,5.989578723853424685e-02
1.113750000000000107e+01,8.474746896110239014e-01,5.989377303655271656e-02
1.114500000000000135e+01,8.469680247330890754e-01,5.988125066757235548e-02
1.115250000000000163e+01,8.473244545610112421e-01,5.986058419394232194e-02
1.116000000000000014e+01,8.477002985179983297e-01,5.987938791464921667e-02
1.116750000000000043e+01,8.478108564461380725e-01,5.989235028481453699e-02
1.117500000000000071e+01,8.476731165378322830e-01,5.989633779605554181e-02
1.118250000000000099e+01,8.473029989299684095e-01,5.989034026093795898e-02
1.119000000000000128e+01,8.469461691962523187e-01,5.987368980702802157e-02
1.119750000000000156e+01,8.474953683479897748e-01,5.986757495301611720e-02
1.120500000000000007e+01,8.477683331087854102e-01,5.988552130347640778e-02
1.121250000000000036e+01,8.477827221845350980e-01,5.989513830843163494e-02
1.122000000000000064e+01,8.475550990372442417e-01,5.989538764793800318e-02
1.122750000000000092e+01,8.471009781309378761e-01,5.988531157396297794e-02
1.123500000000000121e+01,8.471835817925178480e-01,5.986504840522335197e-02
1.124250000000000149e+01,8.476260224359640771e-01,5.987551899973906494e-02
1.125000000000000178e+01,8.477991726247877668e-01,5.989038196252611385e-02
1.125750000000000028e+01,8.477202576486273511e-01,5.989651916784745345e-02
1.126500000000000057e+01,8.474054259941193878e-01,5.989290670015564449e-02
1.127250000000000085e+01,8.468697962795844747e-01,5.987871334275143148e-02
1.128000000000000114e+01,8.473791243604237300e-01,5.986259255345307423e-02
1.128750000000000142e+01,8.477179556765499502e-01,5.988228758144325398e-02
1.129500000000000171e+01,8.477942377179039646e-01,5.989393111092383704e-02
1.130250000000000021e+01,8.476247718242643225e-01,5.989645720327006068e-02
1.131000000000000050e+01,8.472253011379490273e-01,5.988887323881172259e-02
1.131750000000000078e+01,8.470226472414559282e-01,5.987070118000029778e-02
1.132500000000000107e+01,8.475343757389820487e-01,5.987108031024580834e-02
1.133250000000000135e+01,8.477726272509894523e-01,5.988784059142193694e-02
1.134000000000000163e+01,8.477548743362479655e-01,5.989613093489688095e-02
1.134750000000000014e+01,8.474975037662961785e-01,5.989491935470530465e-02
1.135500000000000043e+01,8.470158628327257855e-01,5.988328505019415576e-02
1.136250000000000071e+01,8.472435488275243953e-01,5.986232958467301024e-02
1.137000000000000099e+01,8.476508341279201941e-01,5.987847324550038541e-02
1.137750000000000128e+01,8.477914206388190710e-01,5.989213890473647078e-02
1.138500000000000156e+01,8.476823574870365752e-01,5.989694474066154656e-02
1.139250000000000007e+01,8.473396261560250942e-01,5.989187753803751346e-02
1.140000000000000036e+01,8.468403978628005202e-01,5.987619477327466716e-02
1.140750000000000064e+01,8.474240811015512076e-01,5.986606049613341085e-02
1.141500000000000092e+01,8.477299210528648210e-01,5.988470629302430209e-02
1.142250000000000121e+01,8.477756473851820740e-01,5.989514422349551809e-02
1.143000000000000149e+01,8.475778948047234529e-01,5.989633750078147967e-02
1.143750000000000178e+01,8.471522486712791400e-01,5.988731436273325714e-02
1.144500000000000028e+01,8.470874010254308972e-01,5.986787746919168540e-02
1.145250000000000057e+01,8.475657040862394354e-01,5.987406496760429991e-02
1.146000000000000085e+01,8.477729851331787803e-01,5.988973995139474510e-02
1.146750000000000114e+01,8.477265506764554148e-01,5.989681907993500004e-02
1.147500000000000142e+01,8.474426299340944713e-01,5.989427717941966933e-02
1.148250000000000171e+01,8.469364211788718011e-01,5.988123874109523015e-02
1.149000000000000021e+01,8.472939116147542027e-01,5.986131832449768236e-02
1.149750000000000050e+01,8.476698039536300078e-01,5.988096399802914777e-02
1.150500000000000078e+01,8.477813056616292364e-01,5.989353547160965185e-02
1.151250000000000107e+01,8.476453087336017767e-01,5.989712709248693617e-02
1.152000000000000135e+01,8.472776457377984016e-01,5.989073779433006645e-02
1.152750000000000163e+01,8.469094943247537088e-01,5.987374046696582186e-02
1.153500000000000014e+01,8.474613537665823815e-01,5.986905407426930392e-02
1.154250000000000043e+01,8.477376966049167129e-01,5.988671755030711141e-02
1.155000000000000071e+01,8.477560960048033945e-01,5.989605476076687723e-02
1.155750000000000099e+01,8.475330380322270152e-01,5.989603368649603493e-02
1.156500000000000128e+01,8.470839673372697609e-01,5.988570696326087073e-02
1.157250000000000156e+01,8.471426965737830495e-01,5.986531164283331874e-02
1.158000000000000007e+01,8.475910804311791447e-01,5.987660347044366366e-02
1.158750000000000036e+01,8.477706310743849949e-01,5.989128641772414885e-02
